path,variant,food,sex,other_labels,source
datasets/food_intake_dataset/carrot/cy/2_37.wav,biting,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/2_38.wav,chewing,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/2_39.wav,chewing,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/2_40.wav,chewing,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/2_41.wav,chewing,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/2_42.wav,chewing,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/2_43.wav,chewing,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/2_44.wav,chewing,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/2_45.wav,chewing,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/2_46.wav,swallow,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/2_47.wav,chewing,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/2_48.wav,chewing,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/2_47.wav,chewing,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/2_48.wav,chewing,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/2_49.wav,chewing,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/2_50.wav,swallow,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/3_1.wav,biting,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/3_2.wav,chewing,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/3_3.wav,chewing,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/3_4.wav,chewing,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/3_5.wav,chewing,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/3_6.wav,chewing,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/3_7.wav,swallow,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/3_8.wav,biting,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/3_9.wav,chewing,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/3_10.wav,chewing,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/3_11.wav,chewing,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/3_12.wav,chewing,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/3_13.wav,chewing,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/3_14.wav,swallow,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/3_15.wav,biting,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/3_16.wav,biting,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/3_17.wav,chewing,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/3_18.wav,chewing,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/3_19.wav,chewing,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/3_20.wav,chewing,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/3_21.wav,chewing,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/3_22.wav,chewing,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/cy/3_23.wav,swallow,carrot,female,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_1.wav,biting,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_2.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_3.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_4.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_5.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_6.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_7.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_8.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_9.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_10.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_11.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_12.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_13.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_14.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_15.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_16.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_17.wav,swallow,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_18.wav,biting,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_19.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_20.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_21.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_22.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_23.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_24.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_25.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_26.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_27.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_28.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_29.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_30.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_31.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_32.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_33.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_34.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_35.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_36.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_37.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_38.wav,swallow,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_39.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_40.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_41.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_42.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_43.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_44.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_45.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_46.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_47.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_48.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_49.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_50.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_51.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_52.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/1_53.wav,swallow,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/2_1.wav,other,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/2_2.wav,biting,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/2_3.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/2_4.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/2_5.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/2_6.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/2_7.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/2_8.wav,swallow,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/2_9.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/2_10.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/2_11.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/2_12.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/2_13.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/2_14.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/2_15.wav,swallow,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/2_16.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/2_17.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/2_18.wav,swallow,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/3_1.wav,biting,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/3_2.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/3_3.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/3_4.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/3_5.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/3_6.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/3_7.wav,swallow,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/3_8.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/3_9.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/3_10.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/3_11.wav,other,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/3_12.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/3_13.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/3_14.wav,swallow,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/4_1.wav,biting,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/4_2.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/4_3.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/4_4.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/4_5.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/4_6.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/4_7.wav,swallow,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/4_8.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/4_9.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/4_10.wav,other,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/4_11.wav,swallow,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/4_12.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/4_13.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/4_14.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/4_15.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/4_16.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/4_17.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/4_18.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/4_20.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/gy/4_21.wav,swallow,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_1.wav,biting,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_2.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_3.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_4.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_5.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_6.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_7.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_8.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_9.wav,swallow,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_10.wav,biting,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_11.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_12.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_13.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_14.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_15.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_16.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_17.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_18.wav,swallow,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_19.wav,biting,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_20.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_21.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_22.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_23.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_24.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_25.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_26.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_27.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_28.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_29.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_30.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_31.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/1_32.wav,swallow,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_1.wav,biting,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_2.wav,biting,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_3.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_4.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_5.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_6.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_7.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_8.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_9.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_10.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_11.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_12.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_13.wav,swallow,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_14.wav,biting,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_15.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_16.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_17.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_18.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_19.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_20.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_21.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_22.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_23.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_24.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_25.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_26.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_27.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_28.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_29.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_30.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_31.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_32.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_33.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_34.wav,other,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_35.wav,swallow,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_36.wav,biting,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_37.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_38.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_39.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_40.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_41.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_42.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_43.wav,other,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_44.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_45.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_46.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_47.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_48.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_49.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_50.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_51.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_52.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_53.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_54.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/2_55.wav,swallow,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_1.wav,biting,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_2.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_3.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_4.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_5.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_6.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_7.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_8.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_9.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_10.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_11.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_12.wav,swallow,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_13.wav,biting,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_14.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_15.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_16.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_17.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_18.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_19.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_20.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_21.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_22.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_23.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_24.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_36.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_37.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_38.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_39.wav,swallow,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_40.wav,biting,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_41.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_42.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_43.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_44.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_45.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_46.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_47.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_48.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_49.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_50.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_51.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_52.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_53.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_54.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_55.wav,chewing,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/carrot/lh/3_56.wav,swallow,carrot,male,,food_intake_dataset
datasets/food_intake_dataset/cookie/by/1_1.wav,chewing,cookie,male,,food_intake_dataset
datasets/food_intake_dataset/cookie/by/1_2.wav,chewing,cookie,male,,food_intake_dataset
datasets/food_intake_dataset/cookie/by/1_3.wav,chewing,cookie,male,,food_intake_dataset
datasets/food_intake_dataset/cookie/by/1_4.wav,chewing,cookie,male,,food_intake_dataset
datasets/food_intake_dataset/cookie/by/1_5.wav,chewing,cookie,male,,food_intake_dataset
datasets/food_intake_dataset/cookie/by/1_6.wav,chewing,cookie,male,,food_intake_dataset
datasets/food_intake_dataset/cookie/by/1_7.wav,chewing,cookie,male,,food_intake_dataset
datasets/food_intake_dataset/cookie/by/1_8.wav,chewing,cookie,male,,food_intake_dataset
datasets/food_intake_dataset/cookie/by/1_9.wav,chewing,cookie,male,,food_intake_dataset
datasets/food_intake_dataset/cookie/by/1_10.wav,chewing,cookie,male,,food_intake_dataset
datasets/food_intake_dataset/cookie/by/1_11.wav,swallow,cookie,male,,food_intake_dataset
datasets/food_intake_dataset/cookie/by/1_12.wav,chewing,cookie,male,,food_intake_dataset
datasets/food_intake_dataset/cookie/by/1_13.wav,chewing,cookie,male,,food_intake_dataset
datasets/food_intake_dataset/cookie/by/1_14.wav,chewing,cookie,male,,food_intake_dataset
datasets/food_intake_dataset/cookie/by/1_15.wav,chewing,cookie,male,,food_intake_dataset
datasets/food_intake_dataset/cookie/by/1_16.wav,chewing,cookie,male,,food_intake_dataset
datasets/food_intake_dataset/cookie/by/1_17.wav,chewing,cookie,male,,food_intake_dataset
datasets/food_intake_dataset/cookie/by/1_18.wav,chewing,cookie,male,,food_intake_dataset
datasets/food_intake_dataset/cookie/by/1_19.wav,chewing,cookie,male,,food_intake_dataset
datasets/food_intake_dataset/cookie/by/1_20.wav,chewing,cookie,male,,food_intake_dataset
datasets/food_intake_dataset/cookie/by/1_21.wav,chewing,cookie,male,,food_intake_dataset
datasets/food_intake_dataset/cookie/by/1_22.wav,chewing,cookie,male,,food_intake_dataset
